epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.001,0.8404878546942526,0.4693218478416525,1.0288776675267006,0.020399749429527398,0.039420069272014094
1,0.001,0.5720492703701133,0.6351073516541182,1.075382794906844,0.09138560632326245,0.16255541523552902
2,0.001,0.39719549355222217,0.70030629791337,0.7060514688491821,0.30542540430059456,0.4592504412339441
3,0.001,0.3059061062869741,0.7515009955028498,0.5695942213286215,0.41774727942441237,0.5769453761181901
4,0.001,0.25398527641794577,0.770457918254078,0.25122612314437753,0.7510540333819915,0.8566711053588628
5,0.001,0.22532044039733373,0.7880867396384214,0.27735975829523,0.7143573054185821,0.832363349051376
6,0.001,0.22820116201443458,0.7746870563633269,1.7781061485632141,0.1526699779401142,0.26335055507298266
7,0.001,0.24331089187024244,0.7610164710527112,0.33462020665851994,0.7153416790686873,0.8332506049059287
8,0.001,0.2087430419094527,0.7902781751221329,0.6876569078929389,0.4058365025269233,0.5660317517585108
9,0.001,0.19317306478076907,0.8048968400052123,2.307808196366723,0.1521915123967194,0.2626634901618209
10,0.001,0.1919004929377072,0.8059607317837851,1.5613749525440273,0.17193306940321068,0.2916048181169819
11,0.001,0.19107341010179094,0.8085964986923657,0.3728804276950324,0.7355920626325789,0.8457723995253147
12,0.001,0.17904921320836936,0.818284457897018,0.21920853475136542,0.7865369060962492,0.8795498917488288
13,0.001,0.17365107529643756,0.8203397535804059,1.5831238974386186,0.17452100335205353,0.2953668283460567
14,0.001,0.18677844240594266,0.8096110333528929,1.3874410586570627,0.15180213467608866,0.26202587297068225
15,0.001,0.18794290443409734,0.8090857373798248,0.27936256821475813,0.699831514296235,0.8224949022323345
16,0.001,0.17333384936870033,0.8231492430631463,1.5887349505922688,0.19142865674868065,0.31906246156294005
17,0.001,0.16878322434069506,0.8242013589045196,1.6669023997748076,0.16847456627266966,0.286356713874142
18,0.001,0.17179480906742722,0.8192964774769803,0.6370098644228124,0.3939308244519657,0.5580701587061753
19,0.001,0.16928122648552282,0.8248347142464236,0.8789054760292395,0.3087658348103668,0.4659429360319513
20,0.001,0.16584191905028783,0.8304037396210167,0.5066630164189125,0.6361255731408935,0.7762714909130979
21,0.001,0.16660619838469065,0.8233842939490372,0.6402257805439964,0.6501616840027918,0.7861978545387128
22,0.001,0.166036913644022,0.823240192307791,0.276285693716647,0.6971997340016917,0.8201361854885411
23,0.001,0.16735808006418285,0.8240819091172811,0.4326104130317916,0.6733416007991806,0.8021161672329498
24,0.001,0.16053132668359957,0.8305378900180121,0.2503671276925215,0.7608683401927547,0.8636188415234199
25,0.001,0.17619883680521553,0.8177155614562623,1.7094618562442154,0.16424932621185862,0.2803936397883498
26,0.001,0.17421258051893604,0.8137387151714371,0.3397289114211922,0.7439767063380975,0.8522489891532373
