epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.001,0.5719433782192377,0.5051715892286942,0.6395118053142841,0.45110299645428537,0.610710606900126
1,0.001,0.4519535005092621,0.6142430521744391,0.6696634460718204,0.4325076147145114,0.5876834223506525
2,0.001,0.39468042113077945,0.6835134661762176,0.5989379622997382,0.44199387540196083,0.5967329036493201
3,0.001,0.34429108198636615,0.7476898162521871,1.1771013828424306,0.012614770117066488,0.02405926356166558
4,0.001,0.35370509059001237,0.7226541681553765,0.5856534013381371,0.4938125771574461,0.6516727541492516
5,0.001,0.31064590038015294,0.7951868237052526,0.6409293520144927,0.47538199021867045,0.6314195394546054
6,0.001,0.30858525652916,0.7942409874843123,0.7462389163481884,0.35854025948446205,0.5198710235256331
7,0.001,0.30699147818944394,0.7988107974305745,0.5262030638181247,0.5649661007766437,0.7121226123610981
8,0.001,0.29864813836339194,0.8148536198594066,0.7528011753008916,0.3152526745416842,0.4650276560308422
9,0.001,0.28064719406075966,0.8370642217810166,0.6210865493004138,0.4565435022148809,0.6110886743059358
10,0.001,0.2680071069835088,0.8556123670737369,0.5832761571957514,0.5341251362858603,0.6841271736126018
11,0.001,0.264235433191061,0.8571654039015343,0.5410493505306733,0.5595232229622967,0.7068472658221099
12,0.001,0.2527433797143973,0.8781023555566037,0.47380840472685987,0.5951168689382227,0.7318641765768243
13,0.001,0.24542583639805132,0.8898799771689226,0.48671918648939866,0.59826400055777,0.739950742213174
14,0.001,0.24138704587060672,0.8953903053281482,0.5095971822738647,0.572061054744824,0.7174942529031114
15,0.001,0.23527580781433827,0.9047556565079043,0.5158725717128851,0.589995065810834,0.7288820168934651
16,0.001,0.2348716312016432,0.905322918308027,0.5408784174002134,0.5342633961652948,0.6755985076844317
17,0.001,0.2397857527129161,0.8966023233135325,0.612902534313691,0.5028900747732491,0.6583268695648649
18,0.001,0.2563867246111234,0.8678691961175019,0.5736574331919352,0.5244286610880435,0.6799287197514273
19,0.001,0.36842430172822416,0.7113260426112019,0.917506367732317,0.3347534017426278,0.4898941708510628
20,0.001,0.35508782664934796,0.7303270901074063,0.5806094622000669,0.5262989004020339,0.679515715086069
21,0.001,0.2985191520016927,0.8054191736822163,0.7451212176909814,0.37699919833949325,0.5300258092246675
22,0.001,0.26100362980595004,0.8631894126596396,0.5276882434502627,0.5740314397375503,0.7222533260178516
23,0.001,0.24555929463643295,0.8780393206830502,0.5100727035449102,0.5631528025186172,0.7032705043654264
