epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.001,0.9983207950225244,0.2463069513127069,1.0437809106631157,0.010753144513638143,0.019835555770358816
1,0.001,0.8378171867285019,0.34126416051811076,1.0598347737238958,0.03061924221338442,0.056996381196142316
2,0.001,0.7823743590941796,0.3361320438004919,1.1770256054707062,0.16858218744809358,0.2818019884772454
3,0.001,0.7288265029589335,0.37812193907379166,1.001047941354605,0.13624171331838175,0.2300445003164306
4,0.001,0.7182430281088903,0.3758174863831108,1.0067676703135173,0.11476496868315568,0.19616608334992497
5,0.001,0.6628507918272263,0.43369697479587616,0.8925545551838019,0.1846377852649315,0.29601763675720444
6,0.001,0.6568312205565281,0.4185603873255826,0.8722299490219507,0.249903997415069,0.38305076280218103
7,0.001,0.6540176161588767,0.43292649931412114,0.8790971713188367,0.24316558520096507,0.37176562891370585
8,0.001,0.6336289923160504,0.4473747866474977,1.016341460056794,0.13492622842931068,0.2274755209993006
9,0.001,0.618263012705705,0.4512518478012858,0.5966906119615604,0.49468507869268397,0.6490642931613473
10,0.001,0.6160037357073563,0.4621033762079006,0.8059844175974528,0.3167845539053139,0.4683525477768471
11,0.001,0.5995156272099569,0.46929024771920946,0.715500302803822,0.40341117040809743,0.5610611854948295
12,0.001,0.5844033532417737,0.48291604961162776,0.6794566680223514,0.4043838760215823,0.5625842279089526
13,0.001,0.5855111582921102,0.4869001224759651,0.693345186037895,0.4242739958491872,0.5788802868433216
14,0.001,0.5915152178360865,0.472428245470517,0.6605134331263028,0.42844721528741264,0.5887532087658852
15,0.001,0.566374101699927,0.4927793676545483,0.6315030669554685,0.45918877379839074,0.6212081663354232
16,0.001,0.5714210245089654,0.48824030763170556,0.7300508541938586,0.3767894069213161,0.5361259402329983
17,0.001,0.5516374325140928,0.5134693477754086,0.6871370505063962,0.35348249468300075,0.5043355000482017
18,0.001,0.5534944656567696,0.49930500855754206,0.7799013180610461,0.25950575722641667,0.39779809472636185
19,0.001,0.5379017973557497,0.52927825193086,0.7338132736010429,0.37538941388068625,0.5321700196574083
20,0.001,0.5266844242429122,0.5263073590854727,0.8680166357602829,0.29074237146490745,0.4408213080075248
21,0.001,0.5223937248572325,0.5284882357787455,0.66332669594349,0.41232462150200744,0.5651660906929349
22,0.001,0.5109455596942168,0.5524755959543389,0.5669386692536182,0.5482022519529186,0.6970142038935788
23,0.001,0.4943312467672886,0.5647716019351389,0.8017478524110256,0.32453451391322224,0.4777184000066957
24,0.001,0.4849322422956809,0.572720963326731,0.7419177446609888,0.39240217969434416,0.5417192665297469
25,0.001,0.4847723207412622,0.5667992718662325,0.6559161039499136,0.44961352155800344,0.6086100668562793
26,0.001,0.48599643050095975,0.5700129151853124,0.8053127099306155,0.3641974477949032,0.5152286767514249
27,0.001,0.48130540683483464,0.5656983588384191,0.593920519718757,0.5159127772043269,0.6738408180711628
28,0.001,0.4604573309039458,0.5987167982843753,0.5893160165884556,0.5070695786663675,0.66101362896592
29,0.001,0.4762934501736592,0.5781521916977882,0.650041632163219,0.4173088867001854,0.5775101818253032
30,0.001,0.4564733096422293,0.5990193946768866,0.7371416351734064,0.3721746998380899,0.5254402387022709
31,0.001,0.4658785922787128,0.5758913880374196,0.568976762967232,0.5073080502713508,0.6638953214911137
32,0.001,0.44033254835850155,0.6090557754872007,0.6990017799230722,0.4058024739211057,0.5611434207096362
33,0.001,0.44677828634396577,0.5966164462873014,0.5416811880392906,0.5366358470383246,0.6897972674955866
34,0.001,0.4280609096854161,0.6278325418818452,0.4910170749211923,0.5969475582119859,0.7381781925157181
35,0.001,0.40277261860095537,0.6587393684050386,0.5219985766288562,0.5566205536438752,0.7097476082164832
36,0.001,0.40367701993538785,0.6684739760216074,0.5450969284925705,0.5123514258467734,0.6631166135984998
37,0.001,0.40409123496367383,0.653519100764924,0.5994907510586274,0.43570489941811386,0.5906258719109333
38,0.001,0.41867109197072494,0.6395425328803379,0.4868191090913919,0.5870591740900624,0.7306742556598957
39,0.001,0.3781053028427638,0.6970175789623739,0.6876266751533899,0.45158937941177085,0.6142279514484061
40,0.001,0.3822006732225418,0.6840214308872614,0.5314587369943277,0.5370254326103167,0.6865475706165891
41,0.001,0.38402004329822004,0.6861919516021094,0.4968093144587981,0.5805778464873794,0.7292555741034665
42,0.001,0.37444389248505616,0.6991793949569638,1.0604387980241041,0.14248500570708186,0.22329414065466432
43,0.001,0.38883574077716243,0.6759057180219217,0.5715655715037615,0.5485628036043126,0.6973723218158199
44,0.001,0.3583868866165479,0.7151072041938625,0.5293544041804779,0.5244035124278715,0.6686913245469918
45,0.001,0.3679771683154962,0.7196457081475369,0.5498692653118036,0.5233059171627688,0.6783672430457562
46,0.001,0.3655244394754752,0.7134530105908492,0.5755797762137193,0.5041024240773656,0.6587678413372717
47,0.001,0.34759471536828923,0.7335717082853365,0.5868150477225964,0.5152128377249406,0.6709686492430355
48,0.001,0.3786655423732904,0.6912938082782139,0.5401453146567712,0.5620275263092912,0.7098347665920058
49,0.001,0.3375589488408504,0.7473157718966943,1.128819432014074,0.22417379392640863,0.35731835646670035
50,0.001,0.32681396164191073,0.7697558155493182,0.5319822896749545,0.5441324841025925,0.6982685135032536
51,0.001,0.32503002633651096,0.7646326805347523,0.5168518920739492,0.5548123811063653,0.7020364409769191
52,0.001,0.3445448672924286,0.74026320034895,1.1993248004179735,0.24873687906991984,0.3902415588358299
53,0.001,0.34452544830930537,0.7487737853201729,0.6536180193607624,0.43899498520645325,0.6002059062704845
54,0.001,0.31674278183625293,0.7790729576591984,0.483366622374608,0.5875673132771408,0.7310267665840414
55,0.001,0.31555713216463727,0.7766828714563824,0.5010438393323849,0.5703244453550107,0.7182763869917753
56,0.001,0.35930205919803715,0.7150837164337522,0.5979865957529117,0.5179985671384865,0.6720924395838604
57,0.001,0.3871837238279673,0.6981940389648498,0.625367080553984,0.4502438967292548,0.6087838226980333
58,0.001,0.3573991604722463,0.712956274337455,0.6525502388293927,0.4560855362193171,0.6113645170829528
59,0.001,0.31835340421933395,0.7645487128049786,0.8596126681719071,0.3294700360591285,0.48633246345803854
