epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.001,0.8210539853394921,0.5056516540570373,0.9696047137032694,0.38439440822978005,0.5414462019340494
1,0.001,0.5634931944199463,0.6843964950748583,0.9194264020492782,0.2942340727927617,0.4470594839245144
2,0.001,0.4257386162209867,0.7123721430085639,0.82355543570732,0.2503044285109962,0.3870175063846144
3,0.001,0.3128084727187655,0.7595743943682135,0.5340546387345043,0.46711394417428015,0.6258807633169918
4,0.001,0.2701010203628398,0.7670041375387292,0.2947911833649251,0.7070605317355286,0.8273608016479616
5,0.001,0.23151900741591383,0.7826596784995168,0.7505270998869369,0.33334675029999333,0.493781142045372
6,0.001,0.23168376399509943,0.7829782728161755,0.530163439352121,0.4891617756492213,0.6472264157840387
7,0.001,0.23185154639962893,0.7730537919357003,1.0057591075327859,0.24192005109961492,0.3862190337025072
8,0.001,0.2127603732827884,0.7872288273634545,1.1239159747735779,0.24652591982621333,0.39013015423549813
9,0.001,0.1971199819401129,0.8033874927236017,0.2982286099177688,0.6771582676508474,0.8060760765759607
10,0.001,0.18419586789252154,0.8171606046459235,0.22844615133840646,0.7642680058035796,0.8654948304191569
11,0.001,0.18425085551258344,0.8128898343994923,0.5138037235879186,0.6768105321941609,0.8057841289685462
12,0.001,0.17518450075121067,0.818457613757225,0.24518550999128996,0.7620917313627508,0.8625482093215402
13,0.001,0.18530825002869564,0.8114890954325404,1.007383860758881,0.19272116887658353,0.3211012381248118
14,0.001,0.17522461122986097,0.8203482386903952,1.4348728870277974,0.16532058754087053,0.2820451249524289
15,0.001,0.18003851742441976,0.8122402324081789,0.5733520904583718,0.4945319835158281,0.6475926707758891
16,0.001,0.16736543211919158,0.8254536396870249,0.47314280449454466,0.6607272939449982,0.7949111670767607
17,0.001,0.16906276033885442,0.8238869896789791,0.21228769243653142,0.7938666417479676,0.8839898393754271
18,0.001,0.1699337686842947,0.8216853093211232,0.4188797384945314,0.7609405234446817,0.86347848001223
19,0.001,0.16338118732865178,0.8267127627742955,0.23571468734029513,0.7813664037841926,0.8759819782268431
20,0.001,0.1612514632184114,0.8295071085022628,0.3114182846759682,0.6597168560305363,0.7914602971523993
21,0.001,0.15532214072213243,0.8371815843980472,0.6140332150815139,0.7164300627417296,0.8337454461381879
22,0.001,0.15396202600269177,0.8361098806963112,0.5699872232195157,0.656511713704077,0.7907448956540464
23,0.001,0.15257821365523694,0.8370197994853414,0.24107219656901574,0.7407980305889409,0.8500904330606182
24,0.001,0.1612317897935412,0.8283882764484491,0.2835939308600639,0.7625053562367742,0.8638396467040934
25,0.001,0.17489268319375478,0.8163646047483346,0.7021228893479304,0.5277310930602609,0.6882020870315304
26,0.001,0.15897491618768492,0.8325764929580287,0.23398147901492333,0.7826103772334179,0.8769694441996065
27,0.001,0.16678991324421186,0.8211532092260652,0.3488262011044061,0.6133113851558356,0.7565420927016449
28,0.001,0.16204578829790228,0.826983574424203,0.22875657410763983,0.8014730630482361,0.888943352463141
29,0.001,0.15617883027489507,0.832821593518985,0.19143569758578913,0.8043018224478047,0.8906236994307456
30,0.001,0.16187804792799168,0.8294873560076218,0.21427176692592564,0.7781265167860388,0.874100874918755
31,0.001,0.15010521027134427,0.8414029249720288,0.17657526904967294,0.8112592399103077,0.8947151661835626
32,0.001,0.14907618990140176,0.8390650845586287,0.20332400300609532,0.8025818497565912,0.8895484720010417
33,0.001,0.14832352757898729,0.8440556282710396,0.22182821738186168,0.768624291537883,0.8684755922492751
34,0.001,0.14781854613058604,0.8409292145520791,0.2159355291679724,0.7889777755254365,0.8810340035092272
35,0.001,0.14898097192618384,0.8409070601878039,0.24098936790850625,0.7839103719201791,0.8773279743030796
36,0.001,0.15354870170799653,0.8357839138825828,0.19684973247905277,0.7828844960934437,0.8773089603223327
37,0.001,0.14935114123483204,0.8400281754535971,1.1024156328457504,0.23650294886390794,0.37843709002782583
38,0.001,0.15268550624153507,0.837930266643145,0.58012396541994,0.5586494448258689,0.7138592431832397
39,0.001,0.18354618193498298,0.8152833204257548,0.3020331076721647,0.652286244543353,0.7872702915705375
40,0.001,0.17935840018204788,0.8126520536742184,1.9757305757323307,0.14498178708264667,0.25207672347677806
41,0.001,0.17151032766299462,0.8164506871311447,0.8911606322473554,0.2500078270669412,0.39507724902282165
42,0.001,0.15361470773593702,0.8374396797101921,0.26024647123778044,0.7753671799970209,0.8728199663432533
43,0.001,0.15256803638454694,0.8377061281613902,0.29887865639444605,0.7698881327043329,0.8687591567865232
44,0.001,0.15151267498731613,0.8415634835873453,0.27091864596551923,0.7595843710915953,0.8622091822313523
45,0.001,0.14968848317416747,0.8362636960534406,0.40702726058105926,0.7580047731901836,0.8616434415509839
46,0.001,0.14810391059562342,0.8411520549908494,0.20727410067373248,0.7895457464726555,0.8810447723171274
47,0.001,0.1448848370963068,0.8440990466097206,1.466736227718752,0.17947741937775455,0.3020439347384697
48,0.001,0.14436136230603971,0.8447453776268883,0.8480691607318708,0.2823206815692573,0.4352794580642291
49,0.001,0.14704521189429867,0.8411561072257702,0.4582578459782387,0.6336269365704009,0.769580623321579
50,0.001,0.1493529014622987,0.8422963818721395,0.2640375281447795,0.7311780450429465,0.8438594896488106
51,0.001,0.14619422759582748,0.8406279288312308,0.7469514937543157,0.34445746965419466,0.5066341017598236
52,0.001,0.14382883506034738,0.8444849798380356,0.38159350094510547,0.7051500904879793,0.8256465339889031
53,0.001,0.1426723627234573,0.8478503827120333,0.5104773569462905,0.5119658833284934,0.6638189147446155
54,0.001,0.14282494227388012,0.8452825674575057,0.3602134536451368,0.6651742222532839,0.7984606721142072
55,0.001,0.1458572656361025,0.8418341408181497,0.5134492756715462,0.6204696735194514,0.7597526074191369
56,0.001,0.14510183770265153,0.8460890332666023,0.1879535971292809,0.8084228753992139,0.8930522644857692
57,0.001,0.14311979989062495,0.8453741905702757,1.6357343570509952,0.191763313846771,0.31915748156459056
58,0.001,0.14331619474870055,0.8439157704050521,0.22902079304652428,0.7562998637341405,0.8607074650779212
59,0.001,0.14267217434609114,0.8464455610929771,0.2373548719420362,0.7711827117986532,0.8698236810617044
60,0.001,0.1475842248147993,0.8432221614526686,0.6759946186151078,0.4766828455762985,0.642950297130216
61,0.001,0.14626966761564142,0.8413304533130919,0.35212844076441296,0.7632424320248383,0.8647584532962347
62,0.001,0.14109659328389523,0.8507949527535161,0.16862182808456136,0.8193030227661441,0.8997028217658555
63,0.001,0.1395335450990876,0.8472634826337456,0.5580193186873821,0.6031036368041776,0.7499548970718136
64,0.001,0.14357474401815615,0.8431625849554606,0.19623594141718168,0.8093783411109898,0.8932957331177817
65,0.001,0.14051738281303378,0.8491687994810276,0.21531559682604093,0.7892504351544427,0.8813388263733598
66,0.001,0.14153518883594826,0.8462277585617279,0.24901840713486742,0.8077093047484905,0.8925692110693438
67,0.001,0.1397333993618168,0.8470825411480863,1.1114485637465519,0.23450778741309344,0.37670194236306614
68,0.001,0.1405004569843634,0.8486487943413722,0.7676813771475607,0.4325920784819189,0.5974172082241213
69,0.001,0.1397444352285186,0.8486226235148984,1.484057246749081,0.1840209988768639,0.3079945693646069
70,0.001,0.14383462071418762,0.8425180165609436,0.20358496726448858,0.7900023891306626,0.8813595731949198
71,0.001,0.1389042010058218,0.8498962773489749,1.684584489509241,0.16277978212492175,0.2783095415335128
72,0.001,0.1388173339082234,0.8498561795457787,1.4703005997102652,0.1648433158902446,0.28119128796596254
73,0.001,0.14281979559072808,0.845383488155447,0.45905978821996435,0.5557678542235311,0.7032456973667104
74,0.001,0.14467044652842764,0.84084082998083,0.9749588895199904,0.22479846569978626,0.36327796245011473
75,0.001,0.1397254841763582,0.8482232490285456,0.6056342035976808,0.5889865985207374,0.7371139160364526
76,0.001,0.13772270961928723,0.8490687098397551,0.7280294939653197,0.3818455675792198,0.535516579999868
77,0.001,0.13642640345132173,0.8495745042402836,0.21398523160770758,0.7775218586872256,0.8743053543307673
78,0.001,0.1356118084557021,0.8514505077540317,0.32240484365776406,0.6499941266949143,0.7855440537932781
79,0.001,0.1364550485984603,0.8523003073307348,0.21862048978236184,0.7719740336389235,0.8701785426700871
80,0.001,0.13628843715831415,0.8524426216159382,0.17296806111264584,0.8098305609085088,0.8938560712478156
81,0.001,0.14494799077510834,0.8416178908628351,1.1664602756500244,0.206521895603214,0.33944431298852445
82,0.001,0.1397611392078115,0.8487196519549167,0.9589112587829134,0.29104202079185104,0.44470663608817057
83,0.001,0.14379378052344963,0.846350851648254,0.4642014605785484,0.5474502840180846,0.6954457304431264
84,0.001,0.13775914484885202,0.8497820877696705,0.16377260369151386,0.8227429956751764,0.901897495500832
85,0.001,0.13594546324726361,0.8501750353190858,0.32652932761320425,0.6586429433379187,0.7928241707384649
86,0.001,0.13592060577513568,0.8521972231313919,0.4342317950369707,0.6514719997783031,0.7852698959204292
87,0.001,0.141186520012457,0.8454352035966529,0.18427166743064993,0.8046745678138728,0.8905005502811815
88,0.001,0.13914809509444592,0.8478016906632888,0.9935680432106132,0.24548759005542173,0.3895222046700927
